,Employee_ID,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Name
824,EMP1824,30.0,Sales-Florida,Inactive,9/16/2024,79206.48,charlie.garcia@example.com,-3228556607,Good,0,Charlie_Garcia
825,EMP1825,30.0,Cloud Tech-Texas,Pending,2/2/2020,60079.71,charlie.brown@example.com,-4706810389,Average,1,Charlie_Brown
826,EMP1826,30.0,Cloud Tech-New York,Pending,7/8/2024,79109.88,grace.williams@example.com,-3397051957,Poor,0,Grace_Williams
827,EMP1827,32.48454882571075,Admin-Florida,Pending,5/18/2022,88643.5,grace.johnson@example.com,-2632809447,Poor,0,Grace_Johnson
828,EMP1828,30.0,Admin-Florida,Pending,1/16/2020,90455.7,frank.davis@example.com,-5862394534,Excellent,0,Frank_Davis
829,EMP1829,32.48454882571075,HR-Florida,Pending,3/26/2023,75687.9,david.garcia@example.com,-4614707985,Good,1,David_Garcia
830,EMP1830,35.0,Cloud Tech-Illinois,Inactive,11/15/2023,55604.42,heidi.jones@example.com,-3210613393,Average,0,Heidi_Jones
831,EMP1831,40.0,Sales-Texas,Pending,12/27/2024,92704.94,eva.jones@example.com,-3945703942,Excellent,0,Eva_Jones
832,EMP1832,32.48454882571075,Sales-California,Pending,4/18/2020,113250.97,bob.williams@example.com,-8040325375,Good,1,Bob_Williams
833,EMP1833,40.0,Finance-Illinois,Inactive,3/21/2023,101367.02,alice.brown@example.com,-5769277893,Excellent,0,Alice_Brown
834,EMP1834,35.0,Admin-Texas,Pending,5/8/2023,102459.77,eva.smith@example.com,-3191009003,Poor,0,Eva_Smith
835,EMP1835,25.0,DevOps-Florida,Pending,12/12/2020,90100.2,eva.brown@example.com,-476921052,Good,0,Eva_Brown
836,EMP1836,32.48454882571075,Cloud Tech-California,Inactive,6/17/2020,58877.49,eva.williams@example.com,-3651460400,Excellent,0,Eva_Williams
837,EMP1837,35.0,Admin-Illinois,Inactive,7/17/2021,85155.05639558233,eva.jones@example.com,-4247310719,Excellent,0,Eva_Jones
838,EMP1838,32.48454882571075,Admin-Illinois,Pending,11/5/2020,96140.89,bob.brown@example.com,-1137984408,Average,1,Bob_Brown
839,EMP1839,35.0,DevOps-New York,Inactive,1/5/2021,105956.04,charlie.jones@example.com,-7123166006,Excellent,0,Charlie_Jones
840,EMP1840,25.0,Admin-Illinois,Active,9/11/2024,84716.38,frank.davis@example.com,-6762090143,Good,0,Frank_Davis
841,EMP1841,30.0,DevOps-Florida,Pending,7/29/2023,61709.83,grace.garcia@example.com,-7340433699,Good,1,Grace_Garcia
842,EMP1842,25.0,DevOps-California,Active,4/17/2020,61732.03,frank.smith@example.com,-9687304518,Average,1,Frank_Smith
843,EMP1843,40.0,DevOps-Illinois,Active,2/16/2022,97845.7,eva.davis@example.com,-5778255881,Good,1,Eva_Davis
844,EMP1844,30.0,Sales-Florida,Active,8/14/2021,114905.58,eva.jones@example.com,-5562965753,Poor,0,Eva_Jones
845,EMP1845,32.48454882571075,DevOps-Texas,Active,12/24/2022,94619.69,frank.jones@example.com,-2786561941,Good,1,Frank_Jones
846,EMP1846,32.48454882571075,DevOps-California,Inactive,7/7/2021,68696.15,grace.johnson@example.com,-5577820581,Good,0,Grace_Johnson
847,EMP1847,40.0,DevOps-Nevada,Active,2/12/2024,97032.29,grace.johnson@example.com,-9582923615,Excellent,0,Grace_Johnson
848,EMP1848,30.0,HR-Illinois,Active,10/9/2023,50593.33,frank.davis@example.com,-1880819047,Excellent,1,Frank_Davis
849,EMP1849,25.0,Sales-Texas,Pending,7/2/2022,74606.15,grace.miller@example.com,-2357155867,Good,1,Grace_Miller
850,EMP1850,30.0,Cloud Tech-Texas,Pending,7/7/2020,53981.73,eva.davis@example.com,-6395613722,Average,0,Eva_Davis
851,EMP1851,32.48454882571075,DevOps-Texas,Pending,9/2/2020,56047.05,david.johnson@example.com,-817214363,Excellent,1,David_Johnson
852,EMP1852,32.48454882571075,Admin-Texas,Pending,1/12/2021,67733.5,grace.jones@example.com,-3813000412,Average,0,Grace_Jones
853,EMP1853,40.0,HR-Florida,Pending,9/29/2023,103891.64,bob.williams@example.com,-2114716559,Good,1,Bob_Williams
854,EMP1854,25.0,HR-Texas,Inactive,3/6/2022,73285.83,charlie.davis@example.com,-9456534698,Good,1,Charlie_Davis
855,EMP1855,30.0,Finance-Texas,Inactive,2/14/2021,92721.13,eva.jones@example.com,-7990707549,Poor,1,Eva_Jones
856,EMP1856,25.0,Admin-Illinois,Inactive,3/23/2021,92977.64,heidi.williams@example.com,-4768169956,Excellent,0,Heidi_Williams
857,EMP1857,35.0,Cloud Tech-Texas,Active,5/24/2020,89994.12,heidi.williams@example.com,-607174810,Good,1,Heidi_Williams
858,EMP1858,25.0,Finance-New York,Pending,8/4/2023,50060.73,heidi.johnson@example.com,-3176539704,Poor,0,Heidi_Johnson
859,EMP1859,35.0,Admin-Nevada,Inactive,3/12/2022,90224.82,grace.davis@example.com,-4873961028,Excellent,0,Grace_Davis
860,EMP1860,40.0,Finance-Florida,Pending,5/18/2024,106859.3,heidi.brown@example.com,-871827495,Good,0,Heidi_Brown
861,EMP1861,25.0,Finance-Nevada,Inactive,9/5/2020,89707.07,david.smith@example.com,-8049187273,Good,0,David_Smith
862,EMP1862,35.0,DevOps-California,Inactive,4/23/2020,94259.08,frank.johnson@example.com,-2049561212,Excellent,1,Frank_Johnson
863,EMP1863,35.0,Sales-California,Active,9/18/2024,82174.75,bob.johnson@example.com,-7730626041,Excellent,0,Bob_Johnson
864,EMP1864,30.0,Sales-Texas,Inactive,9/15/2023,63370.22,david.brown@example.com,-3597371121,Excellent,0,David_Brown
865,EMP1865,35.0,Finance-Texas,Pending,6/15/2022,101472.69,bob.smith@example.com,-2990775607,Good,1,Bob_Smith
866,EMP1866,25.0,DevOps-Illinois,Active,9/28/2022,77213.73,david.jones@example.com,-5816704685,Good,0,David_Jones
867,EMP1867,40.0,Sales-Florida,Active,3/16/2020,73749.96,eva.miller@example.com,-1114576831,Poor,1,Eva_Miller
868,EMP1868,40.0,Cloud Tech-New York,Pending,9/28/2023,86618.37,alice.davis@example.com,-1021923784,Average,0,Alice_Davis
869,EMP1869,32.48454882571075,Admin-Texas,Active,2/15/2024,59911.33,charlie.miller@example.com,-8471296179,Excellent,1,Charlie_Miller
870,EMP1870,32.48454882571075,Cloud Tech-New York,Pending,8/21/2023,59137.64,heidi.jones@example.com,-3324260507,Good,0,Heidi_Jones
871,EMP1871,35.0,Cloud Tech-Florida,Pending,12/15/2020,108474.65,alice.garcia@example.com,-184980424,Good,1,Alice_Garcia
872,EMP1872,25.0,Finance-Illinois,Pending,3/27/2021,54417.71,bob.johnson@example.com,-3733777311,Excellent,0,Bob_Johnson
873,EMP1873,40.0,HR-Texas,Pending,3/25/2023,88211.94,frank.smith@example.com,-6881228216,Average,0,Frank_Smith
874,EMP1874,25.0,Sales-New York,Inactive,5/9/2020,58452.18,david.johnson@example.com,-8192365345,Excellent,1,David_Johnson
875,EMP1875,30.0,DevOps-California,Pending,12/3/2020,80706.28,grace.williams@example.com,-605603566,Average,1,Grace_Williams
876,EMP1876,30.0,Cloud Tech-Nevada,Pending,2/9/2022,85155.05639558233,alice.johnson@example.com,-9327986238,Good,1,Alice_Johnson
877,EMP1877,25.0,Cloud Tech-Texas,Active,7/1/2020,99471.89,heidi.johnson@example.com,-8471690617,Average,1,Heidi_Johnson
878,EMP1878,40.0,DevOps-Florida,Pending,9/16/2020,64431.22,eva.jones@example.com,-1205464753,Poor,0,Eva_Jones
879,EMP1879,40.0,Admin-New York,Pending,11/17/2023,52633.48,heidi.jones@example.com,-8954787697,Good,0,Heidi_Jones
880,EMP1880,32.48454882571075,Cloud Tech-Nevada,Inactive,12/13/2021,79315.01,heidi.jones@example.com,-9992751757,Poor,1,Heidi_Jones
881,EMP1881,25.0,Sales-Texas,Pending,1/11/2022,110391.17,david.miller@example.com,-8914444982,Excellent,0,David_Miller
882,EMP1882,40.0,DevOps-Nevada,Active,7/20/2021,53714.83,david.williams@example.com,-5539354357,Excellent,1,David_Williams
883,EMP1883,40.0,Finance-New York,Active,10/4/2023,114587.11,charlie.garcia@example.com,-6449639242,Excellent,1,Charlie_Garcia
884,EMP1884,35.0,Admin-Florida,Inactive,11/15/2021,93177.35,frank.garcia@example.com,-5885379820,Average,0,Frank_Garcia
885,EMP1885,25.0,Cloud Tech-Nevada,Active,1/5/2023,62312.13,heidi.jones@example.com,-4339527535,Good,0,Heidi_Jones
886,EMP1886,32.48454882571075,Cloud Tech-Texas,Active,1/17/2024,81137.46,heidi.smith@example.com,-7497852490,Excellent,0,Heidi_Smith
887,EMP1887,30.0,DevOps-Nevada,Inactive,4/16/2021,104528.27,grace.miller@example.com,-4168601346,Excellent,0,Grace_Miller
888,EMP1888,30.0,DevOps-Florida,Active,2/8/2022,112395.56,bob.brown@example.com,-7894896339,Good,0,Bob_Brown
889,EMP1889,25.0,Finance-New York,Active,6/2/2023,81849.36,heidi.smith@example.com,-6791766511,Excellent,0,Heidi_Smith
890,EMP1890,40.0,DevOps-New York,Pending,1/4/2022,118288.91,charlie.davis@example.com,-2150014187,Poor,0,Charlie_Davis
891,EMP1891,25.0,DevOps-Illinois,Active,7/28/2021,59555.1,charlie.davis@example.com,-4216309000,Good,1,Charlie_Davis
892,EMP1892,40.0,Admin-California,Active,12/20/2024,70661.31,heidi.smith@example.com,-5944633398,Good,1,Heidi_Smith
893,EMP1893,32.48454882571075,Sales-New York,Active,4/23/2022,109988.16,charlie.jones@example.com,-9485320894,Good,1,Charlie_Jones
894,EMP1894,32.48454882571075,Finance-Florida,Inactive,1/30/2020,101101.24,david.brown@example.com,-3263890218,Poor,1,David_Brown
895,EMP1895,30.0,HR-Florida,Pending,3/31/2021,112427.58,david.brown@example.com,-9471136336,Good,1,David_Brown
896,EMP1896,32.48454882571075,Cloud Tech-Florida,Active,3/23/2020,119389.15,charlie.miller@example.com,-9223410345,Poor,0,Charlie_Miller
897,EMP1897,40.0,Sales-Florida,Inactive,7/16/2024,105861.23,alice.brown@example.com,-9967331166,Good,1,Alice_Brown
898,EMP1898,40.0,Admin-Texas,Pending,3/22/2024,50869.61,heidi.davis@example.com,-7269608436,Average,1,Heidi_Davis
899,EMP1899,30.0,HR-California,Active,8/19/2023,85155.05639558233,david.williams@example.com,-6855078966,Excellent,1,David_Williams
900,EMP1900,30.0,DevOps-Florida,Pending,3/10/2024,90856.21,eva.jones@example.com,-9352196262,Average,1,Eva_Jones
901,EMP1901,30.0,DevOps-Florida,Active,6/5/2024,111008.63,heidi.brown@example.com,-3556434368,Excellent,1,Heidi_Brown
902,EMP1902,25.0,Finance-Nevada,Inactive,12/23/2022,52289.99,alice.miller@example.com,-7093170694,Poor,1,Alice_Miller
903,EMP1903,32.48454882571075,Sales-Illinois,Active,6/1/2024,97926.56,eva.davis@example.com,-5607676163,Average,1,Eva_Davis
904,EMP1904,25.0,Sales-Nevada,Inactive,12/23/2024,53609.38,frank.williams@example.com,-5345472238,Good,0,Frank_Williams
905,EMP1905,32.48454882571075,Cloud Tech-California,Inactive,12/24/2020,95372.09,heidi.johnson@example.com,-8983065030,Excellent,0,Heidi_Johnson
906,EMP1906,30.0,HR-New York,Pending,8/20/2020,95432.69,david.johnson@example.com,-2198041846,Excellent,1,David_Johnson
907,EMP1907,30.0,HR-California,Inactive,10/28/2022,97615.87,david.williams@example.com,-2426423641,Average,0,David_Williams
908,EMP1908,35.0,HR-Florida,Inactive,10/23/2022,86867.78,bob.davis@example.com,-8131909247,Poor,0,Bob_Davis
909,EMP1909,40.0,Sales-California,Pending,11/20/2023,106615.71,eva.miller@example.com,-7623039110,Average,0,Eva_Miller
910,EMP1910,30.0,Finance-Texas,Active,3/11/2022,112856.21,bob.williams@example.com,-4281785227,Poor,0,Bob_Williams
911,EMP1911,25.0,Admin-California,Active,11/28/2023,60356.78,bob.jones@example.com,-2305248087,Poor,1,Bob_Jones
912,EMP1912,32.48454882571075,DevOps-Texas,Inactive,5/3/2022,117870.22,david.jones@example.com,-622072238,Excellent,0,David_Jones
913,EMP1913,40.0,HR-Florida,Inactive,2/19/2024,95127.91,charlie.johnson@example.com,-5947372131,Average,0,Charlie_Johnson
914,EMP1914,25.0,Admin-Illinois,Pending,11/18/2021,78818.42,bob.brown@example.com,-9016204786,Average,0,Bob_Brown
915,EMP1915,40.0,Sales-Nevada,Pending,12/21/2022,108933.55,frank.miller@example.com,-6886878598,Poor,1,Frank_Miller
916,EMP1916,32.48454882571075,Admin-California,Active,6/4/2024,68200.52,eva.johnson@example.com,-6486287202,Average,1,Eva_Johnson
917,EMP1917,25.0,Admin-California,Inactive,7/22/2022,116934.97,eva.brown@example.com,-1954196663,Good,1,Eva_Brown
918,EMP1918,32.48454882571075,HR-New York,Active,9/14/2024,99567.78,charlie.brown@example.com,-5057303626,Good,1,Charlie_Brown
919,EMP1919,30.0,Admin-Texas,Active,10/10/2021,90216.76,charlie.garcia@example.com,-9246320373,Average,1,Charlie_Garcia
920,EMP1920,30.0,Admin-Illinois,Pending,3/12/2020,96588.73,frank.jones@example.com,-7677537259,Average,1,Frank_Jones
921,EMP1921,35.0,Finance-Illinois,Active,12/28/2022,71109.18,charlie.davis@example.com,-3214505765,Poor,1,Charlie_Davis
922,EMP1922,40.0,Admin-Florida,Inactive,11/15/2020,50300.6,grace.smith@example.com,-1945887070,Good,0,Grace_Smith
923,EMP1923,35.0,Finance-California,Pending,9/27/2023,60295.84,frank.davis@example.com,-5534820127,Good,0,Frank_Davis
924,EMP1924,35.0,DevOps-Texas,Pending,9/7/2022,113012.21,heidi.smith@example.com,-4008385075,Excellent,0,Heidi_Smith
925,EMP1925,35.0,Cloud Tech-Florida,Pending,9/18/2024,65425.54,bob.williams@example.com,-5975954507,Poor,1,Bob_Williams
926,EMP1926,25.0,Sales-Nevada,Active,4/9/2023,86850.37,frank.jones@example.com,-9177680897,Excellent,1,Frank_Jones
927,EMP1927,30.0,Cloud Tech-Texas,Pending,10/5/2024,81182.07,eva.brown@example.com,-1265742230,Good,1,Eva_Brown
928,EMP1928,32.48454882571075,Finance-New York,Inactive,10/12/2021,92222.03,bob.miller@example.com,-9646300401,Poor,1,Bob_Miller
929,EMP1929,35.0,Finance-New York,Pending,10/14/2024,79934.83,alice.smith@example.com,-3693626893,Average,1,Alice_Smith
930,EMP1930,35.0,HR-California,Inactive,7/1/2022,111201.12,alice.davis@example.com,-3012047136,Poor,0,Alice_Davis
931,EMP1931,40.0,Finance-California,Active,7/8/2024,100960.05,heidi.brown@example.com,-2711759573,Average,0,Heidi_Brown
932,EMP1932,30.0,Sales-Illinois,Active,10/21/2020,64544.87,grace.smith@example.com,-9885582983,Average,1,Grace_Smith
933,EMP1933,25.0,Sales-Florida,Active,1/14/2020,78662.24,frank.smith@example.com,-9330674583,Poor,1,Frank_Smith
934,EMP1934,30.0,Sales-Florida,Pending,3/9/2023,102867.06,grace.garcia@example.com,-7609441282,Average,1,Grace_Garcia
935,EMP1935,40.0,HR-Illinois,Inactive,3/27/2020,107595.95,charlie.smith@example.com,-3372188565,Excellent,1,Charlie_Smith
936,EMP1936,40.0,Sales-Nevada,Inactive,4/4/2021,85155.05639558233,eva.miller@example.com,-6954132970,Good,0,Eva_Miller
937,EMP1937,35.0,DevOps-Nevada,Inactive,9/11/2020,95766.91,eva.jones@example.com,-5066626704,Average,1,Eva_Jones
938,EMP1938,30.0,Finance-Nevada,Pending,5/16/2021,51990.98,grace.miller@example.com,-5143776935,Excellent,1,Grace_Miller
939,EMP1939,25.0,Sales-Nevada,Inactive,4/5/2023,83634.01,heidi.johnson@example.com,-6343925294,Average,1,Heidi_Johnson
940,EMP1940,40.0,DevOps-Texas,Inactive,11/15/2022,85155.05639558233,eva.brown@example.com,-9611110285,Good,1,Eva_Brown
941,EMP1941,30.0,Sales-Texas,Active,10/16/2021,82273.08,eva.jones@example.com,-7120072023,Excellent,0,Eva_Jones
942,EMP1942,30.0,Cloud Tech-California,Inactive,5/9/2022,94537.3,frank.garcia@example.com,-5591024509,Good,1,Frank_Garcia
943,EMP1943,35.0,HR-Illinois,Pending,6/6/2020,85970.65,alice.jones@example.com,-9109032670,Good,1,Alice_Jones
944,EMP1944,25.0,Sales-New York,Pending,10/22/2021,111071.02,charlie.jones@example.com,-4949819420,Excellent,0,Charlie_Jones
945,EMP1945,35.0,DevOps-Nevada,Pending,1/12/2022,56708.34,eva.davis@example.com,-7942817933,Excellent,0,Eva_Davis
946,EMP1946,25.0,Admin-Illinois,Inactive,2/2/2022,104516.55,charlie.jones@example.com,-652775843,Excellent,0,Charlie_Jones
947,EMP1947,25.0,Admin-New York,Pending,3/28/2021,108210.15,charlie.garcia@example.com,-6634533721,Poor,1,Charlie_Garcia
948,EMP1948,40.0,Finance-Texas,Active,8/3/2024,85155.05639558233,bob.miller@example.com,-109121721,Excellent,1,Bob_Miller
949,EMP1949,35.0,DevOps-California,Active,7/31/2024,80935.65,frank.jones@example.com,-1455937660,Excellent,0,Frank_Jones
950,EMP1950,30.0,DevOps-California,Active,3/4/2024,107020.19,frank.williams@example.com,-8943705262,Excellent,0,Frank_Williams
951,EMP1951,30.0,HR-New York,Active,9/23/2020,118677.67,charlie.brown@example.com,-5100462775,Excellent,0,Charlie_Brown
952,EMP1952,25.0,Cloud Tech-Florida,Inactive,3/28/2020,63744.57,bob.jones@example.com,-5725659201,Average,0,Bob_Jones
953,EMP1953,40.0,Cloud Tech-California,Active,5/15/2020,85155.05639558233,alice.brown@example.com,-4617520237,Poor,0,Alice_Brown
954,EMP1954,25.0,Sales-New York,Pending,2/13/2021,62934.73,bob.williams@example.com,-9743260054,Good,0,Bob_Williams
955,EMP1955,30.0,DevOps-California,Pending,12/13/2021,74654.23,bob.williams@example.com,-9550178331,Excellent,1,Bob_Williams
956,EMP1956,32.48454882571075,Sales-Texas,Active,8/5/2024,85155.05639558233,david.brown@example.com,-5848689992,Average,1,David_Brown
957,EMP1957,30.0,HR-New York,Pending,1/9/2020,118150.59,david.smith@example.com,-6079848703,Average,1,David_Smith
958,EMP1958,32.48454882571075,DevOps-Florida,Inactive,11/30/2023,91256.64,david.johnson@example.com,-5069176798,Average,0,David_Johnson
959,EMP1959,30.0,HR-Florida,Inactive,3/14/2021,85997.57,bob.davis@example.com,-3593744038,Good,0,Bob_Davis
960,EMP1960,25.0,Finance-Texas,Pending,10/5/2020,84707.12,frank.smith@example.com,-4640830372,Excellent,0,Frank_Smith
961,EMP1961,32.48454882571075,DevOps-Texas,Active,11/2/2021,84559.9,eva.smith@example.com,-6060148859,Poor,0,Eva_Smith
962,EMP1962,32.48454882571075,DevOps-California,Pending,9/18/2024,81076.91,heidi.miller@example.com,-8490793883,Poor,0,Heidi_Miller
963,EMP1963,40.0,Admin-Texas,Inactive,10/22/2023,85155.05639558233,eva.davis@example.com,-1368528305,Average,0,Eva_Davis
964,EMP1964,25.0,Finance-Florida,Pending,9/10/2023,97356.31,heidi.davis@example.com,-1537012423,Good,1,Heidi_Davis
965,EMP1965,40.0,DevOps-Illinois,Active,2/27/2024,114770.32,grace.smith@example.com,-4626325143,Good,1,Grace_Smith
966,EMP1966,35.0,Admin-California,Active,5/3/2023,109082.07,bob.jones@example.com,-8811210313,Good,0,Bob_Jones
967,EMP1967,40.0,DevOps-Florida,Inactive,4/15/2024,99944.57,david.miller@example.com,-2175188780,Poor,1,David_Miller
968,EMP1968,40.0,HR-Florida,Pending,5/20/2023,116509.72,eva.miller@example.com,-7941515262,Average,0,Eva_Miller
969,EMP1969,30.0,Finance-Texas,Active,5/28/2021,84253.9,eva.williams@example.com,-8409112251,Excellent,1,Eva_Williams
970,EMP1970,25.0,Cloud Tech-Nevada,Active,8/27/2024,54776.01,charlie.garcia@example.com,-8837505660,Poor,0,Charlie_Garcia
971,EMP1971,40.0,Sales-Nevada,Inactive,11/8/2020,71192.68,charlie.davis@example.com,-8632397912,Average,0,Charlie_Davis
972,EMP1972,32.48454882571075,Finance-Florida,Active,8/24/2021,96346.53,bob.smith@example.com,-7876553006,Average,1,Bob_Smith
973,EMP1973,32.48454882571075,HR-Illinois,Pending,2/6/2020,116680.63,eva.williams@example.com,-3095055604,Excellent,1,Eva_Williams
974,EMP1974,25.0,Finance-Florida,Inactive,10/12/2024,76343.56,grace.brown@example.com,-7121988191,Excellent,0,Grace_Brown
975,EMP1975,30.0,Sales-Nevada,Inactive,12/16/2024,99424.14,alice.johnson@example.com,-7788519052,Excellent,0,Alice_Johnson
976,EMP1976,35.0,DevOps-Florida,Inactive,4/13/2024,57656.74,charlie.garcia@example.com,-4864010423,Good,1,Charlie_Garcia
977,EMP1977,40.0,Sales-New York,Pending,4/24/2020,77396.94,heidi.garcia@example.com,-6245618516,Excellent,1,Heidi_Garcia
978,EMP1978,32.48454882571075,DevOps-California,Inactive,10/18/2021,54299.68,grace.garcia@example.com,-4460045211,Average,0,Grace_Garcia
979,EMP1979,35.0,HR-Nevada,Pending,2/25/2020,103563.58,charlie.miller@example.com,-8991511454,Excellent,1,Charlie_Miller
980,EMP1980,25.0,Finance-California,Inactive,4/23/2022,74588.85,grace.brown@example.com,-1293913043,Average,0,Grace_Brown
981,EMP1981,30.0,DevOps-California,Pending,6/22/2020,113727.23,david.garcia@example.com,-8818984840,Poor,0,David_Garcia
982,EMP1982,25.0,HR-New York,Active,1/7/2023,72828.18,eva.brown@example.com,-6046154020,Good,0,Eva_Brown
983,EMP1983,32.48454882571075,Sales-Florida,Inactive,2/11/2020,98717.09,grace.jones@example.com,-1901707567,Poor,0,Grace_Jones
984,EMP1984,40.0,Sales-Florida,Inactive,3/18/2023,56840.8,frank.garcia@example.com,-1429831521,Poor,1,Frank_Garcia
985,EMP1985,35.0,Finance-Illinois,Pending,11/26/2021,61663.91,david.johnson@example.com,-9107322835,Average,1,David_Johnson
986,EMP1986,30.0,Finance-Nevada,Active,9/17/2024,109523.4,grace.brown@example.com,-849378305,Poor,1,Grace_Brown
987,EMP1987,25.0,HR-Illinois,Inactive,7/5/2024,65812.02,eva.brown@example.com,-3963845268,Average,1,Eva_Brown
988,EMP1988,32.48454882571075,Cloud Tech-Illinois,Inactive,7/13/2021,54708.88,bob.johnson@example.com,-6944391648,Excellent,1,Bob_Johnson
989,EMP1989,40.0,Admin-California,Active,8/27/2023,107661.73,heidi.garcia@example.com,-7016934291,Excellent,1,Heidi_Garcia
990,EMP1990,40.0,DevOps-Illinois,Inactive,2/13/2021,79002.0,eva.johnson@example.com,-9132033015,Average,1,Eva_Johnson
991,EMP1991,32.48454882571075,Admin-Texas,Pending,12/11/2023,86135.69,heidi.brown@example.com,-2341903105,Excellent,0,Heidi_Brown
992,EMP1992,30.0,DevOps-Nevada,Inactive,7/2/2021,115601.4,heidi.johnson@example.com,-1537221555,Good,1,Heidi_Johnson
993,EMP1993,32.48454882571075,DevOps-Nevada,Active,12/5/2022,64045.36,grace.brown@example.com,-6847323652,Poor,1,Grace_Brown
994,EMP1994,30.0,DevOps-Nevada,Inactive,9/24/2024,80477.21,david.brown@example.com,-3774604066,Good,0,David_Brown
995,EMP1995,30.0,Finance-California,Inactive,8/16/2023,61240.9,bob.jones@example.com,-2007843613,Poor,1,Bob_Jones
996,EMP1996,40.0,Admin-Texas,Active,1/28/2021,51939.29,david.smith@example.com,-2442607818,Excellent,1,David_Smith
997,EMP1997,40.0,Finance-Illinois,Inactive,5/14/2022,95284.54,eva.brown@example.com,-7543734763,Good,0,Eva_Brown
998,EMP1998,35.0,Admin-Texas,Inactive,6/5/2024,106247.67,charlie.garcia@example.com,-2737203762,Excellent,1,Charlie_Garcia
999,EMP1999,25.0,DevOps-Florida,Active,4/23/2020,110170.88,charlie.williams@example.com,-8821458413,Poor,1,Charlie_Williams
1000,EMP2000,25.0,HR-Nevada,Pending,6/10/2024,52615.44,charlie.miller@example.com,-8460191343,Average,1,Charlie_Miller
1001,EMP2001,30.0,DevOps-Illinois,Inactive,4/18/2020,82547.26,eva.davis@example.com,-3899827801,Average,0,Eva_Davis
1002,EMP2002,35.0,Finance-Illinois,Pending,6/29/2020,63049.22,bob.smith@example.com,-586950731,Good,1,Bob_Smith
1003,EMP2003,35.0,HR-California,Pending,2/15/2023,115229.12,frank.smith@example.com,-1464493698,Excellent,1,Frank_Smith
1004,EMP2004,25.0,DevOps-Illinois,Pending,6/15/2023,60687.63,grace.smith@example.com,-9516793349,Excellent,0,Grace_Smith
1005,EMP2005,30.0,Finance-Illinois,Inactive,3/19/2022,67492.73,frank.jones@example.com,-5573857367,Good,1,Frank_Jones
1006,EMP2006,32.48454882571075,HR-Illinois,Inactive,10/25/2023,77821.79,grace.brown@example.com,-119236036,Average,0,Grace_Brown
1007,EMP2007,35.0,DevOps-Texas,Active,7/14/2022,69146.95,charlie.jones@example.com,-6811872332,Poor,0,Charlie_Jones
1008,EMP2008,35.0,Admin-Nevada,Inactive,3/12/2022,90224.82,grace.brown@example.com,-5104096148,Good,1,Grace_Brown
1009,EMP2009,32.48454882571075,Finance-Illinois,Pending,6/11/2024,62603.98,david.garcia@example.com,-7315391148,Poor,0,David_Garcia
1010,EMP2010,35.0,Sales-Nevada,Active,6/10/2024,71148.27,bob.jones@example.com,-8307482072,Average,0,Bob_Jones
1011,EMP2011,40.0,Admin-California,Inactive,9/21/2022,52031.74,david.jones@example.com,-6511893939,Excellent,1,David_Jones
1012,EMP2012,35.0,DevOps-Florida,Inactive,4/15/2023,85155.05639558233,grace.miller@example.com,-6557820189,Average,0,Grace_Miller
1013,EMP2013,32.48454882571075,HR-Illinois,Pending,2/6/2020,116680.63,eva.williams@example.com,-4322302332,Good,0,Eva_Williams
1014,EMP2014,30.0,Finance-Nevada,Pending,5/16/2021,51990.98,grace.jones@example.com,-2470739200,Excellent,1,Grace_Jones
1015,EMP2015,30.0,HR-California,Active,8/19/2023,85155.05639558233,david.miller@example.com,-3546212759,Good,1,David_Miller
1016,EMP2016,30.0,Cloud Tech-Texas,Inactive,11/7/2021,100215.06,david.johnson@example.com,-2508261122,Good,1,David_Johnson
1017,EMP2017,40.0,Finance-New York,Active,10/4/2023,114587.11,charlie.williams@example.com,-1261632487,Average,0,Charlie_Williams
1018,EMP2018,30.0,HR-Florida,Inactive,12/16/2024,71318.79,alice.garcia@example.com,-8995729892,Good,1,Alice_Garcia
1019,EMP2019,30.0,DevOps-Illinois,Pending,2/22/2021,77764.24,heidi.jones@example.com,-7629745492,Average,0,Heidi_Jones
